incident_id,door_id,timestamp,days_to_next_failure,door_type,usage_scenario,installation_environment,motor_temp_mean,motor_temp_max,motor_torque_mean,motor_torque_max,emergency_stops_count,photocell_blocks_count,maintenance_type,number_of_past_failures
INC-P-MX-000437-65,P-MX-000437,2025-01-01 04:22:16,0.4792708333333333,ECOline Pedestrian,intensive,Retail/Hospital,36.52865064695009,45,2.016321626617375,2.89,0,0,Inspection,3
INC-P-MX-000437-45,P-MX-000437,2025-01-01 15:52:25,2.1595138888888887,ECOline Pedestrian,intensive,Retail/Hospital,36.417682926829265,48,1.9983780487804879,2.81,0,2,Inspection,3
INC-P-MX-000437-2223,P-MX-000437,2025-01-03 19:42:07,,ECOline Pedestrian,intensive,Retail/Hospital,36.577310426540286,48,2.005531694312796,3.38,0,3,Inspection,3
INC-P-MX-000438-118,P-MX-000438,2025-01-01 02:24:09,0.4570949074074074,ECOline Pedestrian,intensive,Retail/Hospital,37.10774410774411,45,2.017441077441078,2.8,0,0,Major Repair,4
INC-P-MX-000438-512,P-MX-000438,2025-01-01 13:22:22,0.1642824074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.512732278045426,46,2.008933241569167,3.31,0,3,Major Repair,4
INC-P-MX-000438-66,P-MX-000438,2025-01-01 17:18:56,0.025277777777777777,ECOline Pedestrian,intensive,Retail/Hospital,36.23916811091854,48,2.017019064124783,3.37,0,1,Major Repair,4
INC-P-MX-000438-42,P-MX-000438,2025-01-01 17:55:20,0.1080787037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.146067415730336,45,1.9798876404494379,3.35,0,2,Major Repair,4
INC-P-MX-000438-786,P-MX-000438,2025-01-01 20:30:58,0.2737384259259259,ECOline Pedestrian,intensive,Retail/Hospital,36.4458762886598,45,2.0302319587628865,3.22,0,0,Major Repair,4
INC-P-MX-000438-1235,P-MX-000438,2025-01-02 03:05:09,0.8086342592592592,ECOline Pedestrian,intensive,Retail/Hospital,36.316909294512875,46,2.002206047032475,3.33,0,4,Major Repair,4
INC-P-MX-000438-1326,P-MX-000438,2025-01-02 22:29:35,0.05799768518518519,ECOline Pedestrian,intensive,Retail/Hospital,36.54468599033817,45,2.000008051529791,3.24,0,2,Major Repair,4
INC-P-MX-000438-1242,P-MX-000438,2025-01-02 23:53:06,0.2602314814814815,ECOline Pedestrian,intensive,Retail/Hospital,36.59872611464968,45,2.0088535031847137,2.6,0,4,Major Repair,4
INC-P-MX-000438-1624,P-MX-000438,2025-01-03 06:07:50,0.019143518518518518,ECOline Pedestrian,intensive,Retail/Hospital,36.4869109947644,48,2.0218848167539267,3.02,0,2,Major Repair,4
INC-P-MX-000438-2090,P-MX-000438,2025-01-03 06:35:24,,ECOline Pedestrian,intensive,Retail/Hospital,38.42622950819672,48,2.100983606557377,3.11,0,1,Major Repair,4
INC-P-PL-000178-285,P-PL-000178,2025-01-03 09:38:39,,ECOline Pedestrian,low,Office,36.72163265306123,45,2.0004163265306123,2.67,0,0,Inspection,1
INC-P-PL-000179-35,P-PL-000179,2025-01-01 11:32:27,,ECOline Pedestrian,low,Office,36.11244979919679,45,2.0156224899598394,3.22,0,0,Inspection,1
INC-P-PL-000180-394,P-PL-000180,2025-01-01 09:46:43,0.6122569444444445,ECOline Pedestrian,intensive,Retail/Hospital,36.52546296296296,45,2.010216049382716,2.6,0,1,Inspection,3
INC-P-PL-000180-829,P-PL-000180,2025-01-02 00:28:22,1.3107291666666667,ECOline Pedestrian,intensive,Retail/Hospital,36.50678952473327,46,2.0055965082444227,3.32,0,2,Inspection,3
INC-P-PL-000180-2205,P-PL-000180,2025-01-03 07:55:49,0.19453703703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.411822418444935,45,1.9993745401030172,3.34,0,4,Inspection,3
INC-P-PL-000180-2010,P-PL-000180,2025-01-03 12:35:57,,ECOline Pedestrian,intensive,Retail/Hospital,36.56791907514451,45,2.000202312138728,3.32,0,2,Inspection,3
INC-P-PL-000181-465,P-PL-000181,2025-01-01 07:47:32,0.8891203703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.47047797563261,46,2.0066822867853795,3.03,0,1,Preventive,0
INC-P-PL-000181-1012,P-PL-000181,2025-01-02 05:07:52,1.2171990740740741,ECOline Pedestrian,intensive,Retail/Hospital,36.70151889791593,47,1.9943800777110563,3.23,0,4,Preventive,0
INC-P-PL-000181-2355,P-PL-000181,2025-01-03 10:20:38,0.3035763888888889,ECOline Pedestrian,intensive,Retail/Hospital,36.422975814931654,48,1.993909043112513,3.3,0,4,Preventive,0
INC-P-PL-000181-1884,P-PL-000181,2025-01-03 17:37:47,,ECOline Pedestrian,intensive,Retail/Hospital,36.247578040904195,45,1.9922820236813779,3.2,0,1,Preventive,0
INC-P-PT-000170-138,P-PT-000170,2025-01-02 00:34:36,0.4724652777777778,ECOline Pedestrian,low,Office,36.04868154158215,45,1.9903042596348886,3.19,0,1,Inspection,2
INC-P-PT-000170-161,P-PT-000170,2025-01-02 11:54:57,,ECOline Pedestrian,low,Office,36.52777777777778,45,2.0204166666666663,3.35,0,3,Inspection,2
INC-P-PT-000171-19,P-PT-000171,2025-01-01 09:04:29,0.15694444444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.45724907063197,45,1.9934126394052043,2.86,0,1,Major Repair,6
INC-P-PT-000171-340,P-PT-000171,2025-01-01 12:50:29,0.5928240740740741,ECOline Pedestrian,intensive,Retail/Hospital,36.588362068965516,45,2.011810344827586,3.01,0,3,Major Repair,6
INC-P-PT-000171-961,P-PT-000171,2025-01-02 03:04:09,0.807974537037037,ECOline Pedestrian,intensive,Retail/Hospital,36.38110236220472,45,2.0009133858267716,3.33,0,0,Major Repair,6
INC-P-PT-000171-1442,P-PT-000171,2025-01-02 22:27:38,0.5180671296296296,ECOline Pedestrian,intensive,Retail/Hospital,36.484992679355784,47,2.014608345534407,3.32,0,2,Major Repair,6
INC-P-PT-000171-2411,P-PT-000171,2025-01-03 10:53:39,,ECOline Pedestrian,intensive,Retail/Hospital,36.40838323353294,45,1.9892215568862275,3.37,0,3,Major Repair,6
INC-P-TR-000193-267,P-TR-000193,2025-01-01 02:20:22,0.3758680555555556,ECOline Pedestrian,intensive,Retail/Hospital,36.39209726443769,45,2.0137386018237082,3.16,0,1,Major Repair,5
INC-P-TR-000193-484,P-TR-000193,2025-01-01 11:21:37,0.44613425925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.62798937112489,45,2.022497785651019,3.01,0,2,Major Repair,5
INC-P-TR-000193-563,P-TR-000193,2025-01-01 22:04:03,0.027824074074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.51601671309192,45,2.0025626740947073,3.32,0,2,Major Repair,5
INC-P-TR-000193-674,P-TR-000193,2025-01-01 22:44:07,0.13971064814814815,ECOline Pedestrian,intensive,Retail/Hospital,35.947916666666664,45,2.0089583333333336,3.16,0,1,Major Repair,5
INC-P-TR-000193-920,P-TR-000193,2025-01-02 02:05:18,0.41876157407407405,ECOline Pedestrian,intensive,Retail/Hospital,36.648989898989896,45,2.0063636363636363,3.34,0,2,Major Repair,5
INC-P-TR-000193-937,P-TR-000193,2025-01-02 12:08:19,0.2146412037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.26476868327402,47,2.0134092526690393,3.37,0,3,Major Repair,5
INC-P-TR-000193-1404,P-TR-000193,2025-01-02 17:17:24,0.4341435185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.19787516600265,45,2.0194422310756974,3.06,0,2,Major Repair,5
INC-P-TR-000193-1907,P-TR-000193,2025-01-03 03:42:34,0.47251157407407407,ECOline Pedestrian,intensive,Retail/Hospital,36.4638511095204,45,2.003579098067287,3.24,0,2,Major Repair,5
INC-P-TR-000193-1723,P-TR-000193,2025-01-03 15:02:59,,ECOline Pedestrian,intensive,Retail/Hospital,36.551767676767675,46,2.0001136363636363,3.28,0,2,Major Repair,5
INC-P-TR-000194-373,P-TR-000194,2025-01-01 03:15:29,0.39231481481481484,ECOline Pedestrian,intensive,Retail/Hospital,36.913752913752916,48,1.982051282051282,2.6,0,0,Major Repair,5
INC-P-TR-000194-627,P-TR-000194,2025-01-01 12:40:25,0.793900462962963,ECOline Pedestrian,intensive,Retail/Hospital,36.54734219269103,45,1.9935880398671095,3.33,0,0,Major Repair,5
INC-P-TR-000194-1075,P-TR-000194,2025-01-02 07:43:38,0.8393171296296297,ECOline Pedestrian,intensive,Retail/Hospital,36.62971516551193,47,2.0091955350269437,3.03,0,1,Major Repair,5
INC-P-TR-000194-2197,P-TR-000194,2025-01-03 03:52:15,0.3672685185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.508545385491836,46,2.005864033421952,3.26,0,3,Major Repair,5
INC-P-TR-000194-1720,P-TR-000194,2025-01-03 12:41:07,0.10700231481481481,ECOline Pedestrian,intensive,Retail/Hospital,36.419064748201436,45,1.999847122302158,2.95,0,1,Major Repair,5
INC-P-TR-000194-1771,P-TR-000194,2025-01-03 15:15:12,,ECOline Pedestrian,intensive,Retail/Hospital,36.77126099706745,48,2.0465102639296187,3.4,0,3,Major Repair,5
INC-P-UK-000141-232,P-UK-000141,2025-01-03 11:52:26,,ECOline Pedestrian,low,Office,36.48463825569871,45,2.004420218037661,2.6,0,1,Inspection,1
INC-P-UK-000143-291,P-UK-000143,2025-01-03 17:54:47,,ECOline Pedestrian,low,Office,36.30418809698751,45,2.0068405584129314,3.23,0,0,Inspection,0
INC-P-UK-000144-38,P-UK-000144,2025-01-01 09:52:58,1.724224537037037,ECOline Pedestrian,low,Office,35.74634146341464,45,1.9750731707317073,2.59,0,1,Inspection,3
INC-P-UK-000144-326,P-UK-000144,2025-01-03 03:15:51,,ECOline Pedestrian,low,Office,36.41794871794872,47,2.0004615384615385,3.35,0,2,Inspection,3
INC-P-UK-000145-194,P-UK-000145,2025-01-02 09:03:25,,ECOline Pedestrian,low,Office,36.70985155195682,45,2.0020917678812413,2.6,0,1,Inspection,2
INC-P-UK-000146-1463,P-UK-000146,2025-01-02 02:39:02,0.1331712962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.42953208181564,46,2.003062482488092,2.94,0,0,Preventive,0
INC-P-UK-000146-1441,P-UK-000146,2025-01-02 05:50:48,0.15336805555555555,ECOline Pedestrian,intensive,Retail/Hospital,36.59569892473118,48,2.010215053763441,3.18,0,2,Preventive,0
INC-P-UK-000146-815,P-UK-000146,2025-01-02 09:31:39,,ECOline Pedestrian,intensive,Retail/Hospital,36.55952380952381,46,2.03297619047619,3.18,0,3,Preventive,0
INC-P-UK-000147-555,P-UK-000147,2025-01-01 01:02:57,0.9850810185185185,ECOline Pedestrian,intensive,Retail/Hospital,35.693430656934304,45,1.9564233576642338,2.58,0,1,Major Repair,8
INC-P-UK-000147-1152,P-UK-000147,2025-01-02 00:41:28,0.08898148148148148,ECOline Pedestrian,intensive,Retail/Hospital,36.484848484848484,48,1.9992834595959594,3.12,0,4,Major Repair,8
INC-P-UK-000147-1292,P-UK-000147,2025-01-02 02:49:36,0.8031944444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.93684210526316,45,2.009754385964912,3.21,0,2,Major Repair,8
INC-P-UK-000147-1519,P-UK-000147,2025-01-02 22:06:12,0.5672916666666666,ECOline Pedestrian,intensive,Retail/Hospital,36.40143824027073,47,2.0077707275803722,3.4,0,2,Major Repair,8
INC-P-UK-000147-1602,P-UK-000147,2025-01-03 11:43:06,0.3013194444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.513625592417064,48,1.9889810426540282,3.09,0,2,Major Repair,8
INC-P-UK-000147-1934,P-UK-000147,2025-01-03 18:57:00,,ECOline Pedestrian,intensive,Retail/Hospital,36.51470588235294,48,2.0091960784313727,3.24,0,1,Major Repair,8
INC-P-UK-000148-1223,P-UK-000148,2025-01-02 04:12:53,1.3385300925925927,ECOline Pedestrian,intensive,Retail/Hospital,36.48028962188254,48,1.996621078037007,2.6,0,0,Inspection,1
INC-P-UK-000148-2172,P-UK-000148,2025-01-03 12:20:22,,ECOline Pedestrian,intensive,Retail/Hospital,36.430245661482985,45,2.0161956276763577,3.25,0,4,Inspection,1
INC-P-UK-000149-1475,P-UK-000149,2025-01-02 02:15:09,1.069212962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.56255271296036,45,1.9868119201574361,2.73,0,0,Inspection,3
INC-P-UK-000149-2343,P-UK-000149,2025-01-03 03:54:49,0.24822916666666667,ECOline Pedestrian,intensive,Retail/Hospital,36.369709794437725,47,2.0065145102781137,3.39,0,2,Inspection,3
INC-P-UK-000149-2334,P-UK-000149,2025-01-03 09:52:16,0.543900462962963,ECOline Pedestrian,intensive,Retail/Hospital,36.695757575757575,48,2.0021454545454547,3.06,0,2,Inspection,3
INC-P-UK-000149-1818,P-UK-000149,2025-01-03 22:55:29,,ECOline Pedestrian,intensive,Retail/Hospital,36.615554329840045,46,2.0198124655267513,3.31,0,3,Inspection,3
INC-P-UK-000150-672,P-UK-000150,2025-01-01 07:09:14,0.11078703703703703,ECOline Pedestrian,intensive,Retail/Hospital,36.61211477151966,45,1.985781083953241,2.6,0,1,Inspection,2
INC-P-UK-000150-638,P-UK-000150,2025-01-01 09:48:46,0.19905092592592594,ECOline Pedestrian,intensive,Retail/Hospital,36.47184986595174,45,1.994182305630027,2.86,0,3,Inspection,2
INC-P-UK-000150-437,P-UK-000150,2025-01-01 14:35:24,1.2937268518518519,ECOline Pedestrian,intensive,Retail/Hospital,36.5952023988006,45,2.0187256371814093,3.32,0,1,Inspection,2
INC-P-UK-000150-889,P-UK-000150,2025-01-02 21:38:22,0.5448148148148149,ECOline Pedestrian,intensive,Retail/Hospital,36.467436716638,48,2.0022609977881545,3.08,0,3,Inspection,2
INC-P-UK-000150-1837,P-UK-000150,2025-01-03 10:42:54,0.15158564814814815,ECOline Pedestrian,intensive,Retail/Hospital,36.40312319259688,47,1.9923076923076921,3.31,0,3,Inspection,2
INC-P-UK-000150-1909,P-UK-000150,2025-01-03 14:21:11,,ECOline Pedestrian,intensive,Retail/Hospital,36.55679287305122,45,2.0119153674832964,2.92,0,4,Inspection,2
INC-P-UK-000151-745,P-UK-000151,2025-01-01 07:41:51,0.4301041666666667,ECOline Pedestrian,intensive,Retail/Hospital,36.46026200873362,45,1.9974410480349347,2.6,0,1,Inspection,1
INC-P-UK-000151-525,P-UK-000151,2025-01-01 18:01:12,0.14831018518518518,ECOline Pedestrian,intensive,Retail/Hospital,36.50110537951363,46,2.0064922623434045,3.2,0,3,Inspection,1
INC-P-UK-000151-329,P-UK-000151,2025-01-01 21:34:46,0.8044328703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.548828125,45,2.00671875,3.37,0,0,Inspection,1
INC-P-UK-000151-1173,P-UK-000151,2025-01-02 16:53:09,1.0429050925925927,ECOline Pedestrian,intensive,Retail/Hospital,36.63413685847589,46,2.0045684292379473,3.01,0,3,Inspection,1
INC-P-UK-000151-1747,P-UK-000151,2025-01-03 17:54:56,,ECOline Pedestrian,intensive,Retail/Hospital,36.66050119331742,45,1.999886634844869,3.13,0,1,Inspection,1
INC-P-US-000353-240,P-US-000353,2025-01-02 14:32:32,,ECOline Pedestrian,low,Office,36.61575757575758,47,1.9979636363636364,3.29,0,1,Preventive,0
INC-P-US-000354-264,P-US-000354,2025-01-03 18:07:55,,ECOline Pedestrian,low,Office,36.342395297575315,45,2.0094709772226307,3.28,0,1,Inspection,1
INC-P-US-000357-30,P-US-000357,2025-01-01 07:23:30,,ECOline Pedestrian,low,Office,37.86861313868613,48,1.9645985401459853,2.62,0,0,Preventive,2
INC-P-US-000360-118,P-US-000360,2025-01-01 14:25:02,,ECOline Pedestrian,low,Office,36.72843450479233,45,1.9923003194888176,2.6,0,0,Inspection,0
INC-P-US-000362-1329,P-US-000362,2025-01-02 01:21:02,0.6958912037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.47184126057776,45,2.0068602276043186,2.86,0,1,Major Repair,4
INC-P-US-000362-983,P-US-000362,2025-01-02 18:03:07,0.14650462962962962,ECOline Pedestrian,intensive,Retail/Hospital,36.51458885941645,45,2.0028337754199823,3.33,0,2,Major Repair,4
INC-P-US-000362-1350,P-US-000362,2025-01-02 21:34:05,0.861875,ECOline Pedestrian,intensive,Retail/Hospital,36.88796680497925,48,1.963008298755187,3.26,0,3,Major Repair,4
INC-P-US-000362-2164,P-US-000362,2025-01-03 18:15:11,0.033819444444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.50360205831904,45,2.0006174957118352,3.06,0,3,Major Repair,4
INC-P-US-000362-2185,P-US-000362,2025-01-03 19:03:53,,ECOline Pedestrian,intensive,Retail/Hospital,37.70103092783505,46,1.982680412371134,3.34,0,2,Major Repair,4
INC-P-US-000363-481,P-US-000363,2025-01-01 19:16:11,0.737037037037037,ECOline Pedestrian,intensive,Retail/Hospital,36.471224410969484,45,1.995998455001931,3.29,0,0,Inspection,3
INC-P-US-000363-1627,P-US-000363,2025-01-02 12:57:31,,ECOline Pedestrian,intensive,Retail/Hospital,36.54483021747425,46,1.998931705455933,3.07,0,4,Inspection,3
INC-P-US-000364-159,P-US-000364,2025-01-01 11:31:26,0.8931018518518519,ECOline Pedestrian,intensive,Retail/Hospital,36.64199288256228,47,1.9951814946619213,3.01,0,1,Preventive,3
INC-P-US-000364-1406,P-US-000364,2025-01-02 08:57:30,0.5334375,ECOline Pedestrian,intensive,Retail/Hospital,36.53024266570083,48,2.0045309670409273,3.39,0,2,Preventive,3
INC-P-US-000364-1374,P-US-000364,2025-01-02 21:45:39,0.5109490740740741,ECOline Pedestrian,intensive,Retail/Hospital,36.57740358500815,45,1.9968766974470396,3.08,0,2,Preventive,3
INC-P-US-000364-1799,P-US-000364,2025-01-03 10:01:25,,ECOline Pedestrian,intensive,Retail/Hospital,36.59132124352332,48,2.018387305699482,3.11,0,2,Preventive,3
INC-P-US-000365-787,P-US-000365,2025-01-01 22:10:41,1.4840625,ECOline Pedestrian,intensive,Retail/Hospital,36.412187606983906,45,2.0002259500171173,3.35,0,1,Major Repair,6
INC-P-US-000365-2218,P-US-000365,2025-01-03 09:47:44,0.05920138888888889,ECOline Pedestrian,intensive,Retail/Hospital,36.46173415306339,45,1.9960589357642569,3.28,0,3,Major Repair,6
INC-P-US-000365-2364,P-US-000365,2025-01-03 11:12:59,,ECOline Pedestrian,intensive,Retail/Hospital,35.883597883597886,47,2.015925925925926,2.66,0,2,Major Repair,6
INC-P-US-000366-198,P-US-000366,2025-01-01 05:11:21,0.02613425925925926,ECOline Pedestrian,intensive,Retail/Hospital,36.527007299270075,45,1.9852700729927004,2.91,0,0,Preventive,3
INC-P-US-000366-276,P-US-000366,2025-01-01 05:48:59,0.8694328703703704,ECOline Pedestrian,intensive,Retail/Hospital,37.38053097345133,46,1.9962831858407077,3.16,0,2,Preventive,3
INC-P-US-000366-1592,P-US-000366,2025-01-02 02:40:58,1.6006944444444444,ECOline Pedestrian,intensive,Retail/Hospital,36.517772077684135,47,2.0017918651520703,3.2,0,2,Preventive,3
INC-P-US-000366-2158,P-US-000366,2025-01-03 17:05:58,,ECOline Pedestrian,intensive,Retail/Hospital,36.45167575993764,45,2.0017400623538584,3.08,0,1,Preventive,3
INC-P-US-000367-694,P-US-000367,2025-01-01 05:42:10,1.691875,ECOline Pedestrian,intensive,Retail/Hospital,36.70038412291933,45,2.004225352112676,3.05,0,0,Major Repair,4
INC-P-US-000367-1400,P-US-000367,2025-01-02 22:18:28,0.279525462962963,ECOline Pedestrian,intensive,Retail/Hospital,36.57163145748269,48,1.9991674063554055,3.35,0,4,Major Repair,4
INC-P-US-000367-1956,P-US-000367,2025-01-03 05:00:59,0.5039814814814815,ECOline Pedestrian,intensive,Retail/Hospital,36.642699115044245,47,2.0116924778761063,3.22,0,3,Major Repair,4
INC-P-US-000367-1988,P-US-000367,2025-01-03 17:06:43,0.14105324074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.30392156862745,46,2.0109007352941175,3.38,0,2,Major Repair,4
INC-P-US-000367-2298,P-US-000367,2025-01-03 20:29:50,0.0766087962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.52470588235294,48,1.9834352941176472,3.38,0,3,Major Repair,4
INC-P-US-000367-2287,P-US-000367,2025-01-03 22:20:09,,ECOline Pedestrian,intensive,Retail/Hospital,36.473509933774835,46,2.020397350993378,3.39,0,2,Major Repair,4
INC-P-US-000368-1820,P-US-000368,2025-01-03 04:08:33,,ECOline Pedestrian,intensive,Retail/Hospital,36.506101938262745,45,2.002603015075377,2.61,0,0,Preventive,0
INC-P-US-000369-219,P-US-000369,2025-01-01 05:18:20,1.067962962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.22406015037594,45,1.9994285714285713,3.17,0,1,Corrective,5
INC-P-US-000369-1132,P-US-000369,2025-01-02 06:56:12,1.3784953703703704,ECOline Pedestrian,intensive,Retail/Hospital,36.521302578019,47,2.0020597014925374,3.07,0,3,Corrective,5
INC-P-US-000369-2389,P-US-000369,2025-01-03 16:01:14,0.14572916666666666,ECOline Pedestrian,intensive,Retail/Hospital,36.48047229791099,47,2.0022025431425976,2.89,0,4,Corrective,5
INC-P-US-000369-1767,P-US-000369,2025-01-03 19:31:05,,ECOline Pedestrian,intensive,Retail/Hospital,36.61720430107527,45,1.996989247311828,3.01,0,5,Corrective,5
INC-P-US-000370-253,P-US-000370,2025-01-01 09:38:19,0.2137962962962963,ECOline Pedestrian,intensive,Retail/Hospital,36.41200324412003,45,2.0098783454987834,2.6,0,0,Major Repair,4
INC-P-US-000370-654,P-US-000370,2025-01-01 14:46:11,0.895474537037037,ECOline Pedestrian,intensive,Retail/Hospital,36.27794117647059,46,2.0159705882352945,3.34,0,2,Major Repair,4
INC-P-US-000370-1057,P-US-000370,2025-01-02 12:15:40,0.7595717592592592,ECOline Pedestrian,intensive,Retail/Hospital,36.47800070397747,48,1.9998169658570923,3.17,0,5,Major Repair,4
INC-P-US-000370-2112,P-US-000370,2025-01-03 06:29:27,0.12216435185185186,ECOline Pedestrian,intensive,Retail/Hospital,36.49152542372882,48,2.0049196001738374,3.31,0,4,Major Repair,4
INC-P-US-000370-1998,P-US-000370,2025-01-03 09:25:22,0.2305324074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.256410256410255,48,2.0281089743589744,3.27,0,2,Major Repair,4
INC-P-US-000370-1828,P-US-000370,2025-01-03 14:57:20,0.08116898148148148,ECOline Pedestrian,intensive,Retail/Hospital,36.588235294117645,45,2.0051860744297723,3.1,0,3,Major Repair,4
INC-P-US-000370-1804,P-US-000370,2025-01-03 16:54:13,,ECOline Pedestrian,intensive,Retail/Hospital,36.01973684210526,45,2.0179276315789476,2.8,0,3,Major Repair,4
INC-P-US-000371-905,P-US-000371,2025-01-02 08:10:43,0.2448611111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.60850473769355,45,1.996581927432401,2.84,0,1,Corrective,4
INC-P-US-000371-1582,P-US-000371,2025-01-02 14:03:19,0.04446759259259259,ECOline Pedestrian,intensive,Retail/Hospital,36.446749654218536,45,2.004923928077455,3.15,0,1,Corrective,4
INC-P-US-000371-1536,P-US-000371,2025-01-02 15:07:21,0.4810185185185185,ECOline Pedestrian,intensive,Retail/Hospital,36.445544554455445,46,2.0505940594059404,3.14,0,4,Corrective,4
INC-P-US-000371-1942,P-US-000371,2025-01-03 02:40:01,0.1233449074074074,ECOline Pedestrian,intensive,Retail/Hospital,36.336875,48,2.0027625000000002,3.16,0,4,Corrective,4
INC-P-US-000371-2293,P-US-000371,2025-01-03 05:37:38,,ECOline Pedestrian,intensive,Retail/Hospital,37.26578947368421,48,2.0030263157894734,3.31,0,3,Corrective,4
INC-P-ZA-000497-247,P-ZA-000497,2025-01-02 17:25:42,,ECOline Pedestrian,low,Office,36.40903686087991,45,2.0092508917954817,3.03,0,0,Preventive,0
INC-P-ZA-000498-570,P-ZA-000498,2025-01-01 06:52:09,0.4297222222222222,ECOline Pedestrian,intensive,Retail/Hospital,36.336548767416936,45,2.024523043944266,2.6,0,0,Major Repair,6
INC-P-ZA-000498-86,P-ZA-000498,2025-01-01 17:10:57,0.4864583333333333,ECOline Pedestrian,intensive,Retail/Hospital,36.25724907063197,47,2.0069591078066917,3.06,0,2,Major Repair,6
INC-P-ZA-000498-1152,P-ZA-000498,2025-01-02 04:51:27,0.4032986111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.53655793025872,45,2.0014004499437568,3.22,0,3,Major Repair,6
INC-P-ZA-000498-996,P-ZA-000498,2025-01-02 14:32:12,0.1529861111111111,ECOline Pedestrian,intensive,Retail/Hospital,36.39448875997099,47,1.982313270485859,3.26,0,3,Major Repair,6
INC-P-ZA-000498-1066,P-ZA-000498,2025-01-02 18:12:30,0.35109953703703706,ECOline Pedestrian,intensive,Retail/Hospital,36.66404715127701,47,2.0168762278978387,3.39,0,3,Major Repair,6
INC-P-ZA-000498-2175,P-ZA-000498,2025-01-03 02:38:05,,ECOline Pedestrian,intensive,Retail/Hospital,36.67123287671233,46,2.0074315068493154,2.93,0,2,Major Repair,6
,G-JP-000338,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.3,39,1.5083999999999997,1.97,0,0,Preventive,0
,I-UK-000155,2025-01-03 23:56:48,,ROLLfast Industrial 300,low,Unknown,47.14518900343643,59,18.955592783505153,23.0,0,0,Inspection,2
,I-US-000377,2025-01-03 23:56:48,,ROLLfast Industrial 300,low,Unknown,46.82393162393162,59,18.941444444444446,23.0,0,0,Preventive,2
,G-US-000401,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.354166666666668,39,1.4786458333333332,1.98,0,0,Preventive,0
,G-BR-000485,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.779761904761905,39,1.4849999999999999,1.99,0,0,Preventive,1
,I-US-000374,2025-01-03 23:56:48,,ROLLfast Industrial 300,low,Unknown,46.87064676616915,59,18.962160033167496,23.0,0,0,Inspection,0
,G-CN-000313,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.51388888888889,39,1.4718055555555556,1.99,0,0,Inspection,0
,G-ES-000030,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.56896551724138,39,1.4891379310344826,1.98,0,0,Inspection,0
,G-DE-000102,2025-01-03 23:56:48,,ECOline Home,low,Unknown,31.140625,39,1.517109375,2.0,0,0,Preventive,0
,G-CN-000318,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.469155844155843,39,1.50637987012987,2.0,0,0,Preventive,1
,G-IN-000257,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.943181818181817,39,1.5086363636363636,1.98,0,0,Preventive,1
,G-ZA-000503,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.71875,39,1.513203125,1.99,0,0,Inspection,0
,G-FR-000066,2025-01-03 23:56:48,,ECOline Home,low,Unknown,29.558823529411764,39,1.5570588235294116,1.99,0,0,Preventive,2
,I-FR-000056,2025-01-03 23:56:48,,ROLLfast Industrial 300,low,Unknown,46.76117549668874,59,19.065633278145697,23.0,0,0,Inspection,0
,G-ES-000032,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.088709677419356,39,1.540967741935484,2.0,0,0,Preventive,0
,G-TR-000205,2025-01-03 23:56:48,,ECOline Home,low,Unknown,30.570552147239265,39,1.506073619631902,2.0,0,0,Inspection,0
,I-CN-000290,2025-01-03 23:56:48,,ROLLfast Industrial 300,low,Unknown,47.17107508532423,59,19.102504266211604,23.0,0,0,Inspection,2
,P-IT-000110,2025-01-03 23:56:48,,ECOline Pedestrian,low,Unknown,36.35579514824798,45,2.00711590296496,2.6,0,0,Preventive,0
,G-DE-000100,2025-01-03 23:56:48,,ECOline Home,low,Unknown,31.294117647058822,39,1.5283823529411766,1.98,0,0,Inspection,2
