incident_id,timestamp,door_id,country_id,door_type,usage_scenario,installation_environment,customer_type,context_criticality_id,alert_type_id
INC-P-CN-000278-115,2025-01-01 19:29:57,P-CN-000278,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CN-000278-1106,2025-01-02 12:31:19,P-CN-000278,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CN-000278-1178,2025-01-02 03:14:49,P-CN-000278,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CN-000278-2088,2025-01-03 19:36:17,P-CN-000278,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CN-000278-2106,2025-01-03 21:08:23,P-CN-000278,CN,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-I-CN-000280-93,2025-01-01 23:11:40,I-CN-000280,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000280-322,2025-01-02 14:13:23,I-CN-000280,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000281-248,2025-01-02 02:44:40,I-CN-000281,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-CN-000284-7,2025-01-01 13:06:47,I-CN-000284,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000284-96,2025-01-01 05:20:31,I-CN-000284,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000285-485,2025-01-03 06:08:54,I-CN-000285,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CN-000286-33,2025-01-01 20:12:39,I-CN-000286,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000286-39,2025-01-01 23:59:17,I-CN-000286,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CN-000286-67,2025-01-01 15:51:35,I-CN-000286,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000286-371,2025-01-02 16:40:22,I-CN-000286,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000286-576,2025-01-03 12:40:44,I-CN-000286,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000287-194,2025-01-01 16:54:25,I-CN-000287,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000287-306,2025-01-02 11:38:04,I-CN-000287,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-CN-000288-497,2025-01-03 10:27:00,I-CN-000288,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-CN-000289-440,2025-01-03 02:49:59,I-CN-000289,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CN-000289-501,2025-01-03 06:55:25,I-CN-000289,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-CN-000289-622,2025-01-03 21:50:09,I-CN-000289,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CN-000291-61,2025-01-01 14:04:41,I-CN-000291,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000291-169,2025-01-01 02:24:11,I-CN-000291,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000291-334,2025-01-02 05:54:40,I-CN-000291,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-CN-000293-546,2025-01-03 19:22:43,I-CN-000293,CN,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CN-000294-653,2025-01-01 10:12:45,I-CN-000294,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000294-1769,2025-01-03 00:57:58,I-CN-000294,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000295-31,2025-01-01 19:54:07,I-CN-000295,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000295-134,2025-01-01 12:12:37,I-CN-000295,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000295-873,2025-01-02 00:29:01,I-CN-000295,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000295-1385,2025-01-02 12:28:14,I-CN-000295,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000295-1618,2025-01-03 16:00:47,I-CN-000295,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000296-733,2025-01-01 18:09:29,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000296-778,2025-01-01 05:32:08,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000296-960,2025-01-02 17:12:52,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000296-1001,2025-01-02 22:17:47,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000296-1216,2025-01-02 16:31:22,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000296-1396,2025-01-02 10:22:15,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000296-1637,2025-01-03 11:34:23,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000296-1734,2025-01-03 21:31:30,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000296-1958,2025-01-03 15:06:55,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000296-2297,2025-01-03 23:08:21,I-CN-000296,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000297-677,2025-01-01 12:06:20,I-CN-000297,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000297-820,2025-01-02 16:55:35,I-CN-000297,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000297-1623,2025-01-03 04:38:58,I-CN-000297,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000297-2032,2025-01-03 10:44:45,I-CN-000297,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000297-2134,2025-01-03 14:49:38,I-CN-000297,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000298-124,2025-01-01 16:08:55,I-CN-000298,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000298-625,2025-01-01 19:05:14,I-CN-000298,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000298-1247,2025-01-02 03:13:59,I-CN-000298,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000298-1849,2025-01-03 22:10:11,I-CN-000298,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000299-96,2025-01-01 05:10:47,I-CN-000299,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000299-221,2025-01-01 18:42:17,I-CN-000299,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000299-338,2025-01-01 13:55:06,I-CN-000299,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000299-1321,2025-01-02 08:38:58,I-CN-000299,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000300-1348,2025-01-02 16:16:38,I-CN-000300,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000300-1932,2025-01-03 10:23:15,I-CN-000300,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000301-137,2025-01-01 09:11:08,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000301-303,2025-01-01 13:12:43,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000301-839,2025-01-02 10:59:55,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000301-941,2025-01-02 22:32:18,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000301-1205,2025-01-02 14:52:53,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000301-1216,2025-01-02 15:18:22,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000301-1437,2025-01-02 11:53:19,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000301-1846,2025-01-03 09:27:41,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000301-1855,2025-01-03 21:07:29,I-CN-000301,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000302-120,2025-01-01 03:17:15,I-CN-000302,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000302-1615,2025-01-02 20:00:05,I-CN-000302,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000302-2444,2025-01-03 04:06:59,I-CN-000302,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CN-000303-460,2025-01-01 21:40:02,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000303-491,2025-01-01 21:08:51,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000303-602,2025-01-01 13:20:15,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CN-000303-771,2025-01-01 19:50:26,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CN-000303-1252,2025-01-02 04:13:19,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000303-2047,2025-01-03 14:38:31,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-CN-000303-2149,2025-01-03 14:41:35,I-CN-000303,CN,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-G-CN-000309-24,2025-01-03 21:57:14,G-CN-000309,CN,ECOline Home,low,Domestic,B2C,CC05,AT09
INC-G-CN-000316-84,2025-01-02 21:19:38,G-CN-000316,CN,ECOline Home,moderate,Community,B2C,CC05,AT07
INC-P-JP-000322-150,2025-01-01 07:18:07,P-JP-000322,JP,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-JP-000324-11,2025-01-01 09:12:01,P-JP-000324,JP,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-JP-000325-222,2025-01-03 00:41:25,P-JP-000325,JP,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-JP-000325-275,2025-01-03 06:43:15,P-JP-000325,JP,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-JP-000325-310,2025-01-03 10:41:02,P-JP-000325,JP,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-JP-000326-14,2025-01-01 19:31:41,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000326-395,2025-01-01 13:22:39,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000326-406,2025-01-01 01:31:04,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000326-813,2025-01-02 17:47:45,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000326-1167,2025-01-02 10:15:45,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000326-1647,2025-01-03 08:44:38,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000326-1726,2025-01-03 09:23:40,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-JP-000326-1798,2025-01-03 08:57:36,P-JP-000326,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000327-107,2025-01-01 15:53:44,P-JP-000327,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000327-1771,2025-01-03 02:34:29,P-JP-000327,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000327-2077,2025-01-03 03:42:31,P-JP-000327,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000328-125,2025-01-01 19:31:43,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000328-375,2025-01-01 02:54:30,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000328-797,2025-01-02 06:43:35,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000328-1028,2025-01-02 07:07:45,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000328-1240,2025-01-02 21:49:11,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-JP-000328-2053,2025-01-03 07:31:01,P-JP-000328,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-JP-000329-455,2025-01-01 14:33:24,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-JP-000329-1235,2025-01-02 22:41:20,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000329-1682,2025-01-03 02:09:41,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-JP-000329-1769,2025-01-03 23:35:11,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000329-1983,2025-01-03 14:29:10,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-JP-000329-2035,2025-01-03 12:59:40,P-JP-000329,JP,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-JP-000330-18,2025-01-01 07:21:33,I-JP-000330,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-JP-000330-203,2025-01-01 14:21:10,I-JP-000330,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-JP-000330-516,2025-01-03 12:55:14,I-JP-000330,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-JP-000331-231,2025-01-02 00:45:40,I-JP-000331,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-JP-000331-530,2025-01-03 01:14:12,I-JP-000331,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-JP-000333-46,2025-01-01 02:28:19,I-JP-000333,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-JP-000333-215,2025-01-02 13:00:41,I-JP-000333,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-JP-000333-284,2025-01-02 10:08:35,I-JP-000333,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-JP-000333-431,2025-01-03 07:06:29,I-JP-000333,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-JP-000334-197,2025-01-02 18:23:54,I-JP-000334,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-JP-000334-228,2025-01-02 03:31:21,I-JP-000334,JP,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-JP-000335-4,2025-01-01 11:22:06,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-JP-000335-83,2025-01-01 09:39:22,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000335-233,2025-01-01 06:41:50,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-JP-000335-747,2025-01-01 20:01:36,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-JP-000335-892,2025-01-02 08:44:50,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-JP-000335-1074,2025-01-02 01:40:50,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-JP-000335-1621,2025-01-02 15:29:46,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000335-1936,2025-01-03 17:16:51,I-JP-000335,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-JP-000336-37,2025-01-01 13:43:45,I-JP-000336,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000336-756,2025-01-02 21:38:09,I-JP-000336,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-JP-000336-768,2025-01-02 01:42:35,I-JP-000336,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-JP-000337-226,2025-01-01 20:25:09,I-JP-000337,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000337-770,2025-01-01 10:28:18,I-JP-000337,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000337-912,2025-01-02 08:25:23,I-JP-000337,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-JP-000337-1257,2025-01-02 11:15:02,I-JP-000337,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-JP-000337-1805,2025-01-03 22:44:13,I-JP-000337,JP,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-G-JP-000340-12,2025-01-01 23:39:17,G-JP-000340,JP,ECOline Home,low,Domestic,B2C,CC05,AT05
INC-P-AU-000343-323,2025-01-03 02:43:20,P-AU-000343,AU,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-AU-000343-351,2025-01-03 18:23:41,P-AU-000343,AU,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-AU-000344-246,2025-01-01 00:16:44,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-AU-000344-397,2025-01-01 18:33:00,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000344-459,2025-01-01 17:06:06,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-AU-000344-1098,2025-01-02 13:06:12,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000344-2415,2025-01-03 07:52:51,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-AU-000344-2441,2025-01-03 03:58:53,P-AU-000344,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000345-536,2025-01-01 14:49:50,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-AU-000345-770,2025-01-01 13:46:46,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000345-973,2025-01-02 18:44:17,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000345-1384,2025-01-02 20:32:26,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-AU-000345-1672,2025-01-03 10:21:52,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-AU-000345-1689,2025-01-03 20:33:11,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-AU-000345-1700,2025-01-03 00:56:18,P-AU-000345,AU,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-AU-000347-238,2025-01-02 10:26:11,I-AU-000347,AU,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-AU-000347-393,2025-01-02 09:34:05,I-AU-000347,AU,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-AU-000348-316,2025-01-01 18:04:41,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-AU-000348-476,2025-01-01 07:49:07,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-AU-000348-707,2025-01-01 14:52:30,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-AU-000348-750,2025-01-01 17:49:45,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-AU-000348-842,2025-01-02 01:27:34,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-AU-000348-1707,2025-01-03 16:08:24,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-AU-000348-2156,2025-01-03 10:48:19,I-AU-000348,AU,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-G-AU-000352-114,2025-01-03 08:43:41,G-AU-000352,AU,ECOline Home,moderate,Community,B2C,CC05,AT10
INC-P-US-000353-240,2025-01-02 14:32:32,P-US-000353,US,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-US-000354-264,2025-01-03 18:07:55,P-US-000354,US,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-US-000357-30,2025-01-01 07:23:30,P-US-000357,US,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-US-000360-118,2025-01-01 14:25:02,P-US-000360,US,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-US-000362-983,2025-01-02 18:03:07,P-US-000362,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000362-1329,2025-01-02 01:21:02,P-US-000362,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000362-1350,2025-01-02 21:34:05,P-US-000362,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000362-2164,2025-01-03 18:15:11,P-US-000362,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000362-2185,2025-01-03 19:03:53,P-US-000362,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000363-481,2025-01-01 19:16:11,P-US-000363,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000363-1627,2025-01-02 12:57:31,P-US-000363,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000364-159,2025-01-01 11:31:26,P-US-000364,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000364-1374,2025-01-02 21:45:39,P-US-000364,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000364-1406,2025-01-02 08:57:30,P-US-000364,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000364-1799,2025-01-03 10:01:25,P-US-000364,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000365-787,2025-01-01 22:10:41,P-US-000365,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000365-2218,2025-01-03 09:47:44,P-US-000365,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000365-2364,2025-01-03 11:12:59,P-US-000365,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000366-198,2025-01-01 05:11:21,P-US-000366,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000366-276,2025-01-01 05:48:59,P-US-000366,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000366-1592,2025-01-02 02:40:58,P-US-000366,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000366-2158,2025-01-03 17:05:58,P-US-000366,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000367-694,2025-01-01 05:42:10,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000367-1400,2025-01-02 22:18:28,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000367-1956,2025-01-03 05:00:59,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000367-1988,2025-01-03 17:06:43,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000367-2287,2025-01-03 22:20:09,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000367-2298,2025-01-03 20:29:50,P-US-000367,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000368-1820,2025-01-03 04:08:33,P-US-000368,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000369-219,2025-01-01 05:18:20,P-US-000369,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000369-1132,2025-01-02 06:56:12,P-US-000369,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000369-1767,2025-01-03 19:31:05,P-US-000369,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000369-2389,2025-01-03 16:01:14,P-US-000369,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
